CORRECTION_ID,LINE_ID,ENTRY_NUMBER,ENTRY_DATE,BROKER_NAME,PART_NUMBER,COUNTRY_OF_ORIGIN,HTS_CODE,ENTERED_VALUE,FIELD_CORRECTED,ORIGINAL_VALUE,CORRECTED_VALUE,CORRECTION_REASON,ANALYST_NOTES,REGULATORY_REFERENCE,RELATED_CASES,BUSINESS_CONTEXT,CORRECTION_CATEGORY,CORRECTED_BY,CORRECTION_DATE,WAS_FLAGGED_BY_SYSTEM,CONFIDENCE_LEVEL,TIME_TO_RESOLVE_MINUTES,REQUIRED_RESEARCH
7AF04A71-0D5D-46C9-8DAC-3693F2B2D361,446AB28B-E41D-4C8D-9BB5-DD6295E640B2,111-3532391-6,2025-10-11,DHL_GLOBAL,T-42845-B,VN,8544226948,15372.0,ENTERED_VALUE,841.86,71692.52,Value should include assists,Cross-referenced with supplier records,19 CFR 141.86,Related pattern in CORR-4147,Just-in-time delivery for production line,VALUATION,Amanda Foster,2025-11-10,TRUE,MEDIUM,99,FALSE
4F44F83B-5D5D-4356-8AD5-FAD5E85EF537,6CA11A25-C213-48FD-BACA-24A09D7FA323,00546418219,2026-02-15,KUEHNE_NAGEL,C-77199-B,TW,8482354433,31071.15,DUTY_RATE,76,47,Duty calculation error,Broker acknowledged error,19 CFR 141.86,Related pattern in CORR-4127,Just-in-time delivery for production line,COUNTRY_OF_ORIGIN,Jennifer Walsh,2026-02-24,TRUE,HIGH,10,TRUE
22987031-32F1-4CD9-847D-1B4882829432,9DA0A4E7-AA57-43E1-BF5C-A5A3F5AA2EEB,E44121627,2025-10-15,KUEHNE_NAGEL,R-32558-D,CA,8479530756,67006.91,ENTERED_VALUE,11215.18,31395.22,Value should include assists,Standard correction - nothing unusual,19 CFR 10.411,,Just-in-time delivery for production line,VALUATION,Rachel Anderson,2025-10-28,FALSE,LOW,153,TRUE
0F13AF7B-E928-484D-A05E-A4C59DCFECAE,3F8F1E80-0887-4F4E-83F7-BA686CB9EC10,00428998380,2025-09-30,CEVA,P-71783-C,MY,7318259726,73942.78,COO,IT,MY,Origin documentation shows different COO,Standard correction - nothing unusual,19 CFR 10.411,,Regular import for Cummins engine assembly,COUNTRY_OF_ORIGIN,Lisa Martinez,2025-10-06,TRUE,MEDIUM,68,FALSE
51598689-F5CD-471E-BA96-87259A57F238,B01682B6-198C-4092-B9DB-7C91CECFEEED,E88840736,2025-09-29,EXPEDITOR,R-70721-D,DE,8504605390,9678.52,COO,GB,VN,Manufacturer location confirms correct COO,System should have caught this,19 CFR 152.103,"Pattern matches CORR-6339, CORR-2820, CORR-7756",Warranty replacement parts shipment,COUNTRY_OF_ORIGIN,Michelle Brown,2025-10-19,FALSE,HIGH,90,FALSE
FEB7C3CF-B4DF-41EA-A13E-4B07A99B9515,FD67427D-C76C-4147-9E59-ABF586EF08BF,E13744452,2026-01-19,UPS_SCS,E-90356-C,CN,8544736155,55169.17,CVD_FLAG,N,Y,CVD rate correction per Commerce review,Random sample audit finding,19 USC 1401a,,Customer special order fulfillment,ADD_CVD,Michelle Brown,2026-01-27,TRUE,LOW,122,FALSE
EA432FD2-C4E5-4FC4-A1F9-7FC4927A1F25,83836976-DD9A-45EA-B9F2-B23754B7238C,E94754678,2026-02-05,KUEHNE_NAGEL,S-83903-C,JP,8544241934,91790.37,ADD_FLAG,N,Y,Antidumping scope review completed,Documentation review required,HTS General Note 3,Linked to CORR-1020 (same broker),Customer special order fulfillment,ADD_CVD,Lisa Martinez,2026-02-17,TRUE,LOW,110,TRUE
02CD3159-93C6-4AED-A9D3-D23A4540B927,EC5BEE20-65E2-451E-BE8A-46168E425DEF,528-4402682-4,2025-10-09,DHL_GLOBAL,T-23300-A,CN,8544686564,52953.16,DUTY_RATE,2,63,Duty calculation error,Manual review caught the error,19 USC 1484,"See also: CORR-8398, CORR-9685",Just-in-time delivery for production line,DUTY_ADJUSTMENT,David Kim,2025-10-30,TRUE,HIGH,166,TRUE
5BEF8136-81C6-425E-8664-2E51693B5EE2,ACBBD5FD-AEC2-4B05-9B51-F691E38B0217,984-5922680-6,2025-12-10,UPS_SCS,E-22737-D,JP,8501508271,50293.57,ADD_FLAG,N,Y,ADD assessment missing for covered product,System should have caught this,HTS General Note 3,,New product line introduction,ADD_CVD,Daniel Garcia,2025-12-12,TRUE,HIGH,39,TRUE
F585173D-7145-46D6-B0A8-15AB2A7BFDCB,9EA8EAF8-79BB-4C04-9340-D597BDB93410,106-4081091-5,2026-01-11,CEVA,X-13444-A,MX,8501903969,139583.58,UNIT_PRICE,99,88,Classification adjusted based on product specifications,Random sample audit finding,19 CFR 141.86,Similar correction: CORR-3029 (2025-10-29),Seasonal demand fulfillment,DOCUMENTATION,David Kim,2026-02-10,FALSE,MEDIUM,142,FALSE
1D0AC011-D9E3-4FEB-83FE-4942E359F2CC,4E326C05-5C1B-4B9D-B9AD-F4BB5EAA35DE,00489668001,2025-12-20,FEDEX_TRADE,X-93778-B,TW,8413384623,128236.1,UNIT_PRICE,53,17,Updated classification per CBP guidance,Documentation review required,19 CFR 152.103,Similar correction: CORR-2099 (2025-08-23),Regular import for Cummins engine assembly,HTS_CLASSIFICATION,Michael Rodriguez,2026-01-05,TRUE,HIGH,10,TRUE
C1E7D481-F56F-4470-9E92-883037A64307,46867780-28F4-48FB-A24F-C0883FA9B3B4,E24522889,2025-09-17,CEVA,S-56103-B,VN,8544364352,3819.14,UNIT_PRICE,48,59,HTS correction per technical review,Documentation review required,CBP Trade Facilitation Guidelines,"Pattern matches CORR-1972, CORR-7024, CORR-4242",Quality replacement for defective batch,VALUATION,Daniel Garcia,2025-09-27,TRUE,HIGH,95,TRUE
EB139127-37FF-456B-8EFE-4F896520A07F,F2FE3844-47E2-4023-B588-67991E9F32CE,00783350510,2025-10-27,FEDEX_TRADE,R-10014-B,TH,8413654528,82301.61,QUANTITY,49,2,Updated classification per CBP guidance,Standard correction - nothing unusual,CBP Directive 3550-067,Similar correction: CORR-4803 (2025-06-21),New product line introduction,DOCUMENTATION,Brian Jackson,2025-11-23,FALSE,LOW,17,FALSE
2CC9234F-28F8-4FAB-ADB6-2CCEBBBA13FF,60AB68D3-8BED-414F-9883-58B53419EC5B,E12840213,2025-12-24,FEDEX_TRADE,R-57379-D,TW,8453105176,7013.1,DUTY_RATE,87,100,Rate should reflect current HTS,Standard correction - nothing unusual,CBP Trade Facilitation Guidelines,Linked to CORR-5256 (same broker),Quality replacement for defective batch,FTA_ELIGIBILITY,Brian Jackson,2025-12-28,TRUE,HIGH,37,TRUE
302EA021-B8D7-4386-A33B-AD5EB337DC24,504FDC3E-8327-4C5B-B495-7E36A3F7EEAA,398-1305666-9,2025-12-20,UPS_SCS,F-50105-D,CA,8453338162,39279.62,QUANTITY,18,44,Wrong tariff code selected by broker,Manual review caught the error,19 CFR 152.103,,Regular import for Cummins engine assembly,DUTY_ADJUSTMENT,Lisa Martinez,2025-12-23,TRUE,MEDIUM,169,TRUE
5F8039BD-8BC5-4BD9-8A65-3F26E32F4B27,E325E191-A677-4935-9453-65199428C467,00725504749,2025-10-16,UPS_SCS,M-55730-B,MX,8479807651,66924.79,ADD_FLAG,Y,N,ADD calculation error corrected,Broker acknowledged error,19 USC 1484,"Pattern matches CORR-6362, CORR-8356, CORR-7884",Standard inventory restock,ADD_CVD,Daniel Garcia,2025-11-04,TRUE,MEDIUM,52,FALSE
C1033D3B-A3B0-4A6E-989D-3CCA4A4954BD,F23B5B8C-37EB-4DB1-BA9C-06D0064F694C,182-4560558-4,2026-02-04,EXPEDITOR,C-50862-C,MY,8483826288,129529.36,CVD_FLAG,Y,N,Countervailing duty incorrectly assessed,Verified against GTM database,19 CFR 10.411,Related pattern in CORR-9379,Aftermarket parts inventory replenishment,ADD_CVD,Lisa Martinez,2026-02-14,FALSE,MEDIUM,179,FALSE
AF971433-C565-48EE-8A7F-E3D27816B9D9,879C3685-85D6-489A-BB10-DDD766A110CD,00981681995,2025-10-26,EXPEDITOR,E-26896-B,CN,7326330767,57156.22,ADD_FLAG,N,Y,"ADD applies; E-numbered part, PRC origin confirmed",Why doesn't the system flag E-prefix + CN automatically?!,19 CFR 351.225; ITC publication 5215,,Service center inventory,ADD_CVD,Stephanie Moore,2025-11-14,FALSE,HIGH,57,FALSE
CDCAE77E-3BA5-423F-97ED-6E424AEDA8BA,B43EB08D-03C3-40A8-84E1-340E03FA800A,709-5504505-5,2026-01-28,EXPEDITOR,H-22335-A,KR,8504547746,144022.1,COO,MY,DE,Substantial transformation analysis - COO corrected,Standard correction - nothing unusual,CBP Directive 3550-067,,New product line introduction,COUNTRY_OF_ORIGIN,Robert Thompson,2026-02-18,TRUE,HIGH,26,FALSE
FD7B3E18-5A66-4321-A36E-E5896B0868C3,0A70B703-25AB-4B40-85AF-D78B14035FBD,00879994564,2026-02-01,UPS_SCS,S-73415-A,VN,8483269086,7577.35,FEE_CODE,27,66,HTS correction per technical review,Flagged by weekly review process,CBP Directive 3550-067,,Customer special order fulfillment,FTA_ELIGIBILITY,Lisa Martinez,2026-02-08,FALSE,LOW,24,FALSE
0529CD02-C207-449B-8D9F-59806BDDE0A6,8868E070-138D-42FF-AE5A-2A0E22277D39,412-3332615-7,2025-12-01,FEDEX_TRADE,H-55244-D,JP,8453621828,96209.01,UNIT_PRICE,100,54,HTS correction per technical review,Broker training issue perhaps?,19 CFR 141.86,"Pattern matches CORR-6794, CORR-2824, CORR-1443",Service center inventory,HTS_CLASSIFICATION,Sarah Chen,2025-12-06,TRUE,MEDIUM,140,FALSE
DC3B1192-E2CD-4ACF-9644-D69A0C37A80D,21D21273-89F6-40EB-8034-41246DBC23E7,972-9514902-6,2026-01-23,UPS_SCS,F-48934-A,KR,8414938168,101003.07,HTS_CODE,8479204463,8481473013,HTS subheading incorrect - corrected per GRI,Quick fix once identified,19 CFR 152.103,,Aftermarket parts inventory replenishment,HTS_CLASSIFICATION,Robert Thompson,2026-02-01,FALSE,MEDIUM,36,TRUE
4E5CEF43-245E-4DF0-9FBD-2B7323EF7CAC,759EB099-9E43-4186-BBF9-281238D000D2,791-1182314-1,2025-11-08,UPS_SCS,H-91289-C,MY,8481344684,17116.51,CVD_FLAG,N,Y,CVD duty should apply per order,Documentation was ambiguous - clarified with shipper,19 CFR 152.103,,Engineering sample for R&D,ADD_CVD,Christopher Lee,2025-11-09,FALSE,LOW,61,TRUE
50428EA0-68F7-4FD6-A018-53B4C16965E1,0FB7602C-5589-4028-B8C4-6D3A0E4DCB55,E11208426,2025-11-18,DHL_GLOBAL,H-83499-C,IN,8479278698,145812.16,UNIT_PRICE,87,8,HTS subheading incorrect - corrected per GRI,Documentation review required,19 USC 1484,,Engineering sample for R&D,DOCUMENTATION,Kevin Taylor,2025-12-02,FALSE,LOW,64,FALSE
7AF3E807-2875-48A4-B207-A50DFE1C40A2,32B5FEC1-8D68-41B1-BC26-5785469A4FE5,E80865128,2025-09-12,FEDEX_TRADE,F-30643-C,CA,7326843275,126884.16,HTS_CODE,7318842520,8453666958,Classification error - product function misidentified,Needed research to confirm,CBP Trade Facilitation Guidelines,,Seasonal demand fulfillment,HTS_CLASSIFICATION,Lisa Martinez,2025-09-13,FALSE,MEDIUM,91,TRUE
88802E66-AE6A-44A4-885B-ABFB702C58FF,2E98B915-661A-4365-9945-28C177594DB0,E80206686,2025-12-23,KUEHNE_NAGEL,T-30119-C,MX,8479168489,113954.0,QUANTITY,79,9,Classification error - product function misidentified,Second opinion confirmed correction,19 CFR 10.411,"See also: CORR-3925, CORR-4753",Engineering sample for R&D,DUTY_ADJUSTMENT,James Wilson,2026-01-03,TRUE,HIGH,38,FALSE
48281BA7-E64B-4DCA-883D-8D74F7A291B8,BE71CAAD-2394-4221-AD4F-704239DF0827,504-5392062-3,2025-10-27,UPS_SCS,F-52451-B,TH,8504932798,129268.17,PREFERENTIAL,KORUS,NONE,Certificate of origin validates preference,Needed research to confirm,19 CFR 141.86,,Warranty replacement parts shipment,FTA_ELIGIBILITY,Amanda Foster,2025-11-22,FALSE,HIGH,178,TRUE
AF4935F0-35D8-4977-BFBF-2F5781762251,908129BC-08FC-4D50-B937-75BA89873D20,00518895552,2026-01-10,FEDEX_TRADE,F-15110-B,JP,7326524860,132775.15,COO,CA,IN,Country of origin incorrectly reported,Manual review caught the error,CBP Directive 3550-067,"See also: CORR-5720, CORR-8075",Regular import for Cummins engine assembly,COUNTRY_OF_ORIGIN,Michelle Brown,2026-01-13,TRUE,HIGH,32,FALSE
90E0FEA1-A948-4CCF-9B4A-A109BB8039C5,77B75979-E56F-4D92-A5CF-40684BCAAE88,293-9633327-5,2026-01-29,UPS_SCS,M-65769-D,CA,8504554075,15961.25,PREFERENTIAL,CAFTA-DR,GSP,Preferential treatment should apply,System should have caught this,19 CFR 141.86,"See also: CORR-7322, CORR-1412",Engineering sample for R&D,FTA_ELIGIBILITY,Robert Thompson,2026-02-04,TRUE,MEDIUM,18,TRUE
F37E6643-BA86-4EC8-B2EC-7762E88E938D,EF786A12-83B8-49B7-AA84-B031EE74B878,998-4623140-8,2025-11-20,CEVA,M-92933-D,VN,7318440904,80622.52,PREFERENTIAL,GSP,CAFTA-DR,FTA eligibility confirmed upon review,Manual review caught the error,HTS General Note 3,,Just-in-time delivery for production line,FTA_ELIGIBILITY,Michael Rodriguez,2025-11-21,TRUE,LOW,143,TRUE
6649DF1E-9B59-44C8-8A46-2DECFF792F98,998B93E4-C2B8-4061-A67F-9A00135568C8,453-6718192-4,2025-09-13,CEVA,T-55157-C,GB,8453492385,108236.12,COO,MY,IT,Manufacturer location confirms correct COO,System should have caught this,19 CFR 152.103,,Quality replacement for defective batch,COUNTRY_OF_ORIGIN,Christopher Lee,2025-10-02,FALSE,MEDIUM,129,FALSE
1AFEE2E0-725B-466C-8C91-F153D34FC173,B53C0754-0E3E-4276-861C-AD4653DEAF2E,E31444357,2025-10-23,EXPEDITOR,F-48787-B,CA,8413693492,60266.34,ADD_FLAG,Y,N,ADD rate updated per Commerce determination,Flagged by weekly review process,19 CFR 141.86,Related pattern in CORR-7099,Customer special order fulfillment,ADD_CVD,Michael Rodriguez,2025-11-07,TRUE,MEDIUM,114,TRUE
3DB8211B-27E5-4018-ABF4-FB560261EAE7,1F082330-C886-4C0D-93A7-642F27AD87E9,00759455560,2025-10-09,DHL_GLOBAL,T-24864-B,KR,8483629402,45165.48,CVD_FLAG,Y,N,CVD rate correction per Commerce review,Manual review caught the error,HTS General Note 3,,Just-in-time delivery for production line,ADD_CVD,Stephanie Moore,2025-10-20,TRUE,HIGH,172,FALSE
EBCE12E2-545D-492C-8B25-370C295A4B5E,AF79F6FD-7AEA-444C-9C2C-3A12466811D7,E19878359,2025-10-28,CEVA,X-17173-D,TH,8413460332,18926.26,HTS_CODE,7326641143,8479555007,Wrong tariff code selected by broker,Manual review caught the error,19 CFR 141.86,"Pattern matches CORR-7898, CORR-7867, CORR-4349",New product line introduction,HTS_CLASSIFICATION,Daniel Garcia,2025-11-16,FALSE,MEDIUM,180,TRUE
38CBBB44-89C0-458B-ACE0-F21B8CDFBE99,949B7FBB-0128-4934-943E-18D168FABC85,601-1320044-2,2025-10-04,DHL_GLOBAL,T-45827-B,KR,8479439980,50141.01,ENTERED_VALUE,32831.38,54642.13,First sale rule applies,Random sample audit finding,19 CFR 10.411,Related pattern in CORR-3287,Warranty replacement parts shipment,VALUATION,Rachel Anderson,2025-10-14,FALSE,MEDIUM,91,TRUE
1445534A-EF19-4AA5-906D-6D0A74829D74,13C971A4-3075-49BD-9B9D-D9409A6159E3,00173357834,2025-12-05,EXPEDITOR,T-34311-A,MY,8479479863,47434.26,HTS_CODE,8482578979,8544586316,Updated classification per CBP guidance,Verified against GTM database,19 CFR 10.411,"Pattern matches CORR-6795, CORR-1564, CORR-6886",Quality replacement for defective batch,HTS_CLASSIFICATION,Michelle Brown,2025-12-23,FALSE,LOW,164,FALSE
6FAEA02B-0335-4111-9A98-B3ABCF163307,E4D2854B-AEAD-4CC5-A2E9-2A668C4D29E3,00979532405,2025-11-16,KUEHNE_NAGEL,R-84546-B,TW,8479173582,118230.24,ENTERED_VALUE,20782.97,21027.13,Transaction value calculation error,Broker training issue perhaps?,19 CFR 10.411,Linked to CORR-1063 (same broker),Just-in-time delivery for production line,VALUATION,Emily Davis,2025-11-26,FALSE,MEDIUM,118,FALSE
408B0BE9-FCED-4030-9435-DEF98640B9DD,723F38FF-4083-412D-A626-EBAA15BC244D,E19189540,2025-12-15,FEDEX_TRADE,E-52794-A,GB,7318211249,113132.93,HTS_CODE,8479463434,8544172089,HTS correction per technical review,Flagged by weekly review process,19 CFR 10.411,Related pattern in CORR-8068,Quality replacement for defective batch,HTS_CLASSIFICATION,Emily Davis,2025-12-28,FALSE,MEDIUM,86,TRUE
11AA5F6E-6B7F-44DB-90ED-2AE24A4B6FFD,363EC25B-DB20-43C7-B5B1-3AFFD046706B,257-7588316-2,2025-12-04,EXPEDITOR,X-78792-C,MX,8501183236,115228.84,QUANTITY,64,41,Reclassification based on product composition,Caught during routine audit,CBP Directive 3550-067,Similar correction: CORR-7359 (2025-09-17),Just-in-time delivery for production line,DOCUMENTATION,Rachel Anderson,2025-12-30,FALSE,HIGH,34,FALSE
0A2FFB6C-AEE1-4B0A-ABC4-093E7B915710,E0518EF3-5432-4CD8-8A6D-2A4F56DFED32,518-3430646-7,2025-12-22,FEDEX_TRADE,S-58566-C,TH,8483290176,11270.16,FEE_CODE,60,56,Wrong tariff code selected by broker,Broker training issue perhaps?,19 CFR 141.86,,High-priority production critical parts,FTA_ELIGIBILITY,Michelle Brown,2026-01-06,TRUE,HIGH,111,FALSE
218D4B7E-F7F4-4612-A7D0-91BD8E987C14,7172307A-8C74-43F2-8D93-045EC7AC516E,244-2839527-8,2025-11-28,KUEHNE_NAGEL,R-83608-C,TW,7318370646,138268.86,HTS_CODE,8544655866,8501183142,HTS subheading incorrect - corrected per GRI,Caught during routine audit,HTS General Note 3,"Pattern matches CORR-5662, CORR-1537, CORR-8907",Customer special order fulfillment,HTS_CLASSIFICATION,Emily Davis,2025-11-30,FALSE,LOW,93,TRUE
D3934180-EE68-44A3-A5C6-C17E98F995D1,6E037599-60EB-4D38-AEEE-E33755FCCFFC,E27229047,2026-01-05,DHL_GLOBAL,E-43406-C,TH,8481306003,63081.57,DUTY_RATE,53,30,Preferential rate applies,Verified against GTM database,19 USC 1401a,Related pattern in CORR-1979,Standard inventory restock,COUNTRY_OF_ORIGIN,Christopher Lee,2026-01-27,TRUE,LOW,101,FALSE
B0C9CECF-9C4A-4C2A-9EEA-932D47CC6B40,372F978D-192C-4D9E-B998-450E7493A507,331-9663284-2,2026-01-10,CEVA,M-72678-C,IN,8414167880,109093.09,FEE_CODE,92,28,HTS subheading incorrect - corrected per GRI,Second opinion confirmed correction,19 CFR 141.86,Related pattern in CORR-7987,Quality replacement for defective batch,HTS_CLASSIFICATION,Brian Jackson,2026-01-17,FALSE,MEDIUM,80,FALSE
57CAD232-F04E-4FA0-B522-457F637B0021,BCE1299F-6312-4747-AF80-59EB1D795DEE,310-1833285-5,2026-02-05,FEDEX_TRADE,X-46749-D,TW,8479808996,55661.41,CVD_FLAG,Y,N,CVD not applicable - origin exempt,Quick fix once identified,19 CFR 141.86,"Pattern matches CORR-6978, CORR-2899, CORR-8444",Just-in-time delivery for production line,ADD_CVD,Jennifer Walsh,2026-02-27,TRUE,MEDIUM,54,TRUE
0CCC0B0B-BB81-437F-8CA8-2C459C081FB1,E1B934B1-AA90-4752-A64F-DF47284618EE,00354120994,2026-01-19,FEDEX_TRADE,R-66061-C,GB,7318284956,147786.55,ADD_FLAG,N,Y,ADD assessment missing for covered product,Second opinion confirmed correction,19 CFR 10.411,Similar correction: CORR-4537 (2025-09-15),High-priority production critical parts,ADD_CVD,Lisa Martinez,2026-01-21,FALSE,MEDIUM,71,TRUE
EB9D8A9F-93F9-4B33-ABBE-C8A53C1FFE73,A81CB4D1-C3B5-47CE-8DF2-CAD871590AB6,942-2402737-5,2025-09-05,CEVA,X-83172-C,CN,8504252041,49654.93,DUTY_RATE,31,59,Standard rate incorrectly used,Standard correction - nothing unusual,CBP Trade Facilitation Guidelines,"See also: CORR-6906, CORR-6741",Customer special order fulfillment,DOCUMENTATION,Christopher Lee,2025-09-28,TRUE,HIGH,120,TRUE
C0F915A7-BFA8-4E9E-AE55-9EF3AF978AAD,91F53CEF-B74F-4066-8575-20453563A246,00372862957,2025-11-23,EXPEDITOR,P-68321-B,TH,8453783639,143006.94,HTS_CODE,8482507829,8414282724,Reclassification based on product composition,System should have caught this,19 CFR 152.103,Similar correction: CORR-4253 (2025-06-16),Standard inventory restock,HTS_CLASSIFICATION,Amanda Foster,2025-11-28,TRUE,MEDIUM,37,FALSE
AD250880-2D3D-48C3-B103-7AEED2127D6C,90EEDB8E-28C4-43CB-AA1A-C1EE7BD8D88D,00929867211,2025-08-29,EXPEDITOR,S-34153-C,KR,8483785336,81666.48,COO,IN,DE,Substantial transformation analysis - COO corrected,Caught during routine audit,19 CFR 152.103,"Pattern matches CORR-4148, CORR-9466, CORR-5544",Service center inventory,COUNTRY_OF_ORIGIN,Lisa Martinez,2025-09-10,FALSE,MEDIUM,13,TRUE
6D6D69FF-C19A-4E7C-998C-CA8733DB07C2,712DDF95-C292-477D-84FC-4F5388501AB8,00579162117,2026-02-05,UPS_SCS,M-93131-C,DE,7318660887,44377.67,CVD_FLAG,Y,N,CVD duty should apply per order,Cross-referenced with supplier records,19 CFR 152.103,Related pattern in CORR-2123,Quality replacement for defective batch,ADD_CVD,Jennifer Walsh,2026-02-27,TRUE,HIGH,142,FALSE
88AFF11B-6E67-4F2E-8E15-4D4328B4C1ED,5FDE11CE-5B1F-4587-80EE-5291F7BA2645,654-4082628-5,2025-11-22,KUEHNE_NAGEL,H-12852-C,KR,8481958372,4725.8,HTS_CODE,8481795801,8483492858,Tariff code error identified during audit,Flagged by weekly review process,19 CFR 152.103,,Engineering sample for R&D,HTS_CLASSIFICATION,Jennifer Walsh,2025-12-16,TRUE,MEDIUM,166,FALSE
13F10B9B-024B-4DC3-B7F4-F01A89D835EB,F81B8868-A3CA-4FA7-B781-E4C6DA311B4C,E31711785,2025-09-17,FEDEX_TRADE,F-14070-B,JP,8414731442,44920.82,ADD_FLAG,Y,N,ADD rate updated per Commerce determination,Verified against GTM database,19 CFR 141.86,"Pattern matches CORR-1404, CORR-6064, CORR-2150",New product line introduction,ADD_CVD,Brian Jackson,2025-09-19,TRUE,MEDIUM,159,FALSE
E87305ED-4067-48A8-A323-86E878905B0E,3F81EF42-66AB-47CC-A892-7D0AE74F19FA,E41996540,2026-01-01,CEVA,M-66597-D,KR,8479900913,21287.62,QUANTITY,53,67,Classification adjusted based on product specifications,Documentation review required,CBP Trade Facilitation Guidelines,,Regular import for Cummins engine assembly,COUNTRY_OF_ORIGIN,Amanda Foster,2026-01-09,TRUE,LOW,97,FALSE
3C220692-3A2C-4863-B9CE-49625CE3A3D2,1588399F-D042-4CEB-8DD8-6EB22BAB463C,00334156935,2025-11-19,FEDEX_TRADE,P-35688-C,IT,8479693816,94495.43,FEE_CODE,65,71,Classification adjusted based on product specifications,Cross-referenced with supplier records,19 CFR 141.86,Linked to CORR-9493 (same broker),Aftermarket parts inventory replenishment,SPLIT_LINE,Michelle Brown,2025-11-29,TRUE,HIGH,166,TRUE
1ACA45E2-8B3C-4DB3-83C3-A6704FB93B15,1A8A8613-61F2-4E7E-9B95-2B50CAE37D52,E37943905,2025-09-10,UPS_SCS,S-66055-D,DE,7326179272,43623.15,FEE_CODE,13,18,Classification error - product function misidentified,Documentation review required,CBP Directive 3550-067,Related pattern in CORR-7342,Quality replacement for defective batch,DUTY_ADJUSTMENT,Robert Thompson,2025-09-25,TRUE,HIGH,42,TRUE
954878E8-960C-46F4-8682-785EB44BC406,8C8E4E65-C109-4B2C-A416-4F7E70554310,E99882503,2025-09-09,DHL_GLOBAL,X-65580-C,JP,8504996247,146164.44,FEE_CODE,55,76,Tariff code error identified during audit,Standard correction - nothing unusual,CBP Directive 3550-067,,Aftermarket parts inventory replenishment,DOCUMENTATION,Rachel Anderson,2025-09-24,FALSE,LOW,69,FALSE
F4D0ADD7-974F-443E-8802-6ECFC0985421,E0DC12E8-59DE-4FC6-B87C-B10D946C809C,00973043811,2025-11-10,FEDEX_TRADE,M-26901-B,VN,8481927145,91222.93,DUTY_RATE,18,5,Preferential rate applies,Cross-referenced with supplier records,19 USC 1484,Linked to CORR-7928 (same broker),Aftermarket parts inventory replenishment,VALUATION,Brian Jackson,2025-11-19,FALSE,HIGH,57,TRUE
9D25C254-E732-4818-A32B-914935E55F81,C8295610-349A-4764-B4A2-A56CEEAC60A4,115-6750046-2,2026-02-23,EXPEDITOR,P-71432-B,GB,8414929831,21681.83,HTS_CODE,7326887125,8501439896,Classification error - product function misidentified,Flagged by weekly review process,HTS General Note 3,,Warranty replacement parts shipment,HTS_CLASSIFICATION,David Kim,2026-02-26,FALSE,LOW,88,TRUE
15FD6199-D12D-4220-81B4-AFBDDCC32760,9B5D6C12-D7E5-4B6D-8C04-9BE86D116DA8,662-5371792-4,2026-01-17,UPS_SCS,C-70488-A,MX,8544228921,94100.5,FEE_CODE,89,1,Classification error - product function misidentified,Quick fix once identified,19 USC 1401a,,Quality replacement for defective batch,DUTY_ADJUSTMENT,Emily Davis,2026-01-28,TRUE,LOW,14,FALSE
47DC6282-76D8-4C7F-AD8E-36B210B4496A,FEA88158-35F4-4E1C-A96C-578B10E84163,00915228106,2025-10-05,FEDEX_TRADE,C-66742-A,GB,8479285896,31816.43,FEE_CODE,68,49,HTS subheading incorrect - corrected per GRI,Broker acknowledged error,19 USC 1401a,"Pattern matches CORR-1097, CORR-4945, CORR-9692",Customer special order fulfillment,HTS_CLASSIFICATION,Emily Davis,2025-11-04,FALSE,MEDIUM,65,FALSE
CD9DCA86-4F36-480B-B45C-8978A5A12225,DE85FE8F-45F3-4534-B86D-85B45D176E53,651-4643915-5,2025-08-27,CEVA,E-15590-A,CN,7318759632,81541.04,COO,DE,IT,Country of origin incorrectly reported,Second opinion confirmed correction,CBP Directive 3550-067,,Quality replacement for defective batch,COUNTRY_OF_ORIGIN,Stephanie Moore,2025-09-09,FALSE,HIGH,131,TRUE
0BEEC915-DA56-4E53-BFEE-5F3A3EA0BC3F,D986CBDE-FD6F-4CF8-A322-5B81E4C0AEB9,E64086021,2026-03-06,UPS_SCS,E-62848-B,KR,8481961090,24785.07,ENTERED_VALUE,85011.58,12902.56,Value adjustment per CBP review,Manual review caught the error,19 CFR 152.103,Similar correction: CORR-7083 (2025-09-22),Regular import for Cummins engine assembly,VALUATION,David Kim,2026-03-08,TRUE,LOW,138,TRUE
2B82F4A5-DCF3-41C1-981D-E8BC773DB6E8,646FBB05-DC1C-4A76-AE03-664D8E333F6C,943-1436709-4,2025-09-29,UPS_SCS,E-72837-B,JP,7326933818,27895.56,CVD_FLAG,Y,N,CVD duty should apply per order,Random sample audit finding,CBP Directive 3550-067,,Just-in-time delivery for production line,ADD_CVD,Kevin Taylor,2025-10-14,TRUE,HIGH,28,TRUE
44702025-CC70-41DC-9AC2-72DDC8CE2632,339BD137-E266-4F67-A29F-7BE142A94F09,00771825613,2025-10-06,KUEHNE_NAGEL,H-51799-A,IT,8544981237,149130.76,ENTERED_VALUE,60281.48,57788.54,Value adjustment per CBP review,Documentation was ambiguous - clarified with shipper,19 USC 1484,Similar correction: CORR-7701 (2025-05-15),Service center inventory,VALUATION,Kevin Taylor,2025-10-14,FALSE,HIGH,74,FALSE
