PART_ID,PART_NUMBER,DESCRIPTION,COMMODITY_CODE,HTS_CODE,COO_DEFAULT,ADD_APPLICABLE,CVD_APPLICABLE,FTA_ELIGIBLE,CREATED_DATE,UPDATED_DATE
43218de9-8b72-4afb-a98e-c39812ce6b83,08-065896,COOLING FAN,AIR_SYSTEM,8414909000,CN,True,False,False,2022-08-10,2023-06-03
4434b731-161b-463d-8132-0e7242680a9d,SO60541,DIESEL MOTOR UNIT,ENGINE,8408209000,CN,True,True,False,2021-08-18,2021-10-10
6f1122ab-35ab-41e3-ab75-ca1abad59b48,E329905,GEAR SET,TRANSMISSION,8483109000,MX,False,False,True,2020-11-01,2021-03-26
30291ca7-a5e7-4e63-99ef-4094dc3f2fb7,80-349117,COOLANT PUMP,PUMP,8413601000,CN,False,False,False,2020-12-17,2021-10-10
52f06fe0-2a8e-4fc6-97bc-a8cc1a6241f0,SO52077,BUMPER BRACKET,VEHICLE_PARTS,8708101000,CN,True,False,False,2021-04-20,2022-02-11
3583d101-4b3f-469b-8c57-5054f7b14aad,SO96005,SUPPORT PLATE,STEEL_ARTICLES,7326908600,CN,True,True,False,2024-09-23,2025-09-14
f41f9cfa-0c55-40fd-8713-e12f5d3cf5fa,61-997718,STARTER MOTOR,ELECTRICAL,8501102000,US,False,False,True,2020-11-11,2020-11-11
a511533c-6e92-469a-8c24-39e98a5dc429,09-913084,ENGINE MOUNT,VEHICLE_PARTS,8708999500,MX,False,False,False,2024-05-21,2024-08-21
68d70429-286e-415e-9326-23b756714ebe,E248455,GROUND STRAP,WIRING,8544111000,US,False,False,True,2021-03-22,2021-06-27
2b008c65-ac00-40b3-bc35-3eefb90ad2c3,E622377,INVERTER MODULE,ELECTRONICS,8504311000,MX,False,False,True,2023-02-11,2023-05-09
532f4dc4-a369-41e6-b1bb-1969cccab633,SO12921,FUEL SHUTOFF VALVE,VALVE,8481802500,CN,True,False,False,2023-11-09,2024-09-10
bfe44d0d-a4d1-46b6-9e42-1c947e5b557c,E895460,AXLE SHAFT,VEHICLE_PARTS,8708999500,CN,False,False,False,2024-11-11,2024-12-30
08dd435a-70d4-4486-994f-08983bcaff84,SO65305,BATTERY,BATTERY,8507309000,MX,False,False,True,2023-10-29,2024-06-23
9f30b35b-4a66-4bd3-ae1c-3c7e60fbd3f0,E575135,STARTER MOTOR,ELECTRICAL,8501311000,CN,False,True,False,2021-08-15,2021-08-27
b41fe4a9-d014-430f-9c69-f45d2f7723aa,E509033,DIESEL MOTOR UNIT,ENGINE,8408209000,CN,False,False,False,2023-07-08,2023-07-13
ba88866c-4fdb-427d-a381-550fc29c32f9,92-180161,LOCK NUT,FASTENERS,7318160000,KR,False,False,True,2021-05-29,2021-07-27
5fdaf660-a238-459b-9645-27c87c006468,E439136,LOCK NUT,FASTENERS,7318120000,TH,False,False,False,2020-10-19,2021-08-12
7d0918ed-d576-4d2d-8761-036c337bae0f,SO91664,SENSOR WIRE,WIRING,8544191000,CN,True,False,False,2020-12-31,2021-05-25
f91970d7-231a-4315-bb22-7ed61c9f9978,69-162008,VOLTAGE REGULATOR,ELECTRONICS,8504101000,CN,False,True,False,2022-09-14,2022-12-08
372a330b-8a2c-4102-9b88-ab8779c6f3c1,E385151,VACUUM PUMP,AIR_SYSTEM,8414909000,CN,False,False,False,2024-07-23,2025-04-11
d66a889d-3c9f-490a-a865-f6ff5d354774,84-509269,STATOR ASSEMBLY,ELECTRICAL_PARTS,8503001000,CN,True,True,False,2024-09-27,2025-08-08
f44ad553-9b97-47c7-90cd-767acf0756d7,SO98534,BRUSH SET,ELECTRICAL_PARTS,8503001000,CN,True,True,False,2022-09-11,2023-01-14
a98e18bf-5397-419c-9930-9b08e94c53e7,91-034635,LOCK NUT,FASTENERS,7318210000,IN,False,True,False,2022-06-17,2022-09-13
5ba5a273-d242-49b3-a801-fc615f519d2f,E755528,CRANKSHAFT PULLEY,TRANSMISSION,8483102000,US,False,False,True,2024-04-26,2024-08-22
30d9060f-5c1f-4fd0-bab8-c4d5dde4de17,SO26291,STUD BOLT,FASTENERS,7318290000,CN,True,False,False,2022-03-24,2023-03-06
f4d5abe9-d1c5-4f88-becb-dedc315ec3b9,SO18577,WATER PUMP ASSEMBLY,PUMP,8413819000,CN,False,False,False,2021-07-11,2021-08-17
1a080fec-f098-4fd9-8809-1c716d2846d8,E971494,CRANKSHAFT BEARING,ENGINE_PARTS,8409919100,US,False,False,True,2023-01-26,2023-10-27
2472e648-99cb-47f1-82e6-6fc1eeeb2806,E309002,AIR COMPRESSOR,AIR_SYSTEM,8414599500,TH,False,False,False,2023-12-24,2024-07-29
a13b0d75-2877-4767-a37c-9f9e2a73f630,SO71463,FLAT WASHER,FASTENERS,7318110000,MX,False,False,False,2023-03-16,2023-12-20
70fcf1d3-0e41-4c26-b04b-96bf94c37347,SO80486,INVERTER MODULE,ELECTRONICS,8504401000,US,False,False,True,2024-08-02,2025-05-25
24101769-7ad1-4cf0-a749-e4c1cc1d3a00,SO90919,GENERATOR ASSEMBLY,ELECTRICAL,8501521000,CN,False,False,False,2023-12-17,2024-01-18
672d535b-e1fb-4d5d-9438-8db5aaffa733,SO40036,IGNITION CABLE,WIRING,8544301000,CN,True,True,False,2021-01-09,2021-03-21
bab06988-c319-48e4-aab3-2177bc0754e8,72-176339,CRANKSHAFT PULLEY,TRANSMISSION,8483101000,CN,True,False,False,2022-12-10,2023-08-19
940fd02f-8cce-434d-9bd3-4e0423adec6a,E820658,GENERATOR ASSEMBLY,ELECTRICAL,8501521000,MX,False,False,True,2024-10-31,2025-06-26
95d8b5da-2a8d-43d8-a2b9-41d686dba807,34-527687,WATER PUMP ASSEMBLY,PUMP,8413309100,CN,True,False,False,2024-10-04,2025-04-06
dd2fd89b-a539-4aed-a242-f307bdd7d141,85-011809,STUD BOLT,FASTENERS,7318110000,CN,True,True,False,2021-05-29,2021-08-20
855d46ce-919d-43c4-86ae-f6241b433d16,SO94661,BRUSH SET,ELECTRICAL_PARTS,8503004500,TW,False,False,False,2020-09-14,2021-06-12
0f8a65a1-9e3d-4c9c-afe7-65fe1a566c17,E171889,HYDRAULIC CYLINDER,HYDRAULIC,8412291000,TW,False,False,False,2022-09-24,2023-07-28
4204cbff-65ec-4034-8d1e-8ace9fe7569a,96-934609,COOLANT PUMP,PUMP,8413601000,CN,True,True,False,2024-06-25,2025-03-06
97d59d11-1387-4f44-a322-fb9d3b2061cf,GASKET SET,WOODEN SKID,VALVE,8481802500,MX,False,False,True,2022-04-05,2022-10-06
fcc31e1e-6e3a-416e-bbf7-2effd74aafb9,79-400168,BLOWER MOTOR,AIR_SYSTEM,8414599500,US,False,False,True,2022-11-01,2022-11-08
8dd841ec-d09a-4ba9-91bb-b4481c1bfd35,SO68353,HYDRAULIC CYLINDER,HYDRAULIC,8412311000,CN,False,True,False,2022-01-25,2022-02-23
d74a2d79-1db3-4b6e-93b9-3bf58784ef69,45-649689,FUEL INJECTION PUMP ASSY,ENGINE,8408202000,MX,False,False,False,2024-05-04,2025-01-28
a0e88877-491c-4d3e-b9ed-be9ec3659093,SO58522,FENDER ASSEMBLY,VEHICLE_PARTS,8708501000,MX,False,False,True,2022-04-21,2023-03-23
9b5c3ea5-199d-4bad-bac5-5af9983d9008,40-836538,LOCK NUT,FASTENERS,7318210000,JP,False,False,False,2023-06-26,2023-11-04
82988b46-57b8-474c-9d39-1565a29a027b,SO27127,WIRING HARNESS,WIRING,8544191000,MX,False,False,True,2020-12-05,2021-09-11
77a3ee5e-38ea-441a-8c72-0ec97d6f49e6,SO10207,HOOD LATCH,VEHICLE_PARTS,8708941000,US,False,False,True,2020-01-15,2020-02-24
9718ded8-1a78-4cff-95ed-b288e711c0d7,E277284,SENSOR WIRE,WIRING,8544191000,IN,True,True,False,2021-05-14,2021-12-08
30b7ed25-bdd5-4d47-9b7e-b1175ead38e8,SO88255,ARMATURE,ELECTRICAL_PARTS,8503001000,TW,False,False,False,2022-09-23,2022-12-02
720ecb70-9d9c-473e-8782-f8a0e522fdae,E175018,WATER PUMP ASSEMBLY,PUMP,8413819000,MX,False,False,False,2023-08-14,2023-12-08
cb68f2ca-330c-4c17-97ad-e0d7dd7c2806,SO77863,BEARING HOUSING,TRANSMISSION,8483102000,CN,True,False,False,2022-10-25,2022-11-07
69f57e12-67a9-41db-8ee5-05de12d99088,23-811139,TERMINAL BLOCK,SWITCHES,8536501000,CN,False,False,False,2021-09-03,2021-11-24
7dda5300-2493-41ca-9307-408c8e79e5ad,17-590285,VALVE COVER GASKET,ENGINE_PARTS,8409919100,MX,False,False,True,2023-05-10,2023-09-26
30ffa6bf-6e32-4b5c-b6fd-434919e0af58,81-636904,PUSH ROD,ENGINE_PARTS,8409919900,CN,False,False,False,2024-11-20,2025-02-26
0ce224f7-37bb-45b5-b9ed-bd36836615e9,SO97663,HYDRAULIC PUMP,PUMP,8413601000,US,False,False,True,2023-10-29,2023-12-19
76e93d61-c349-4dbf-86a8-69e7b01569cd,SO98324,CAMSHAFT ASSEMBLY,ENGINE_PARTS,8409911000,CN,False,True,False,2022-12-03,2023-02-13
d9989547-7195-482a-9e98-bb167d50e4df,SO85877,HOSE CLAMP,STEEL_ARTICLES,7326110000,IN,True,True,False,2021-10-23,2022-08-10
2b199d46-bbf4-41ca-b4a3-37d959b305d7,SO47880,VOLTAGE REGULATOR,ELECTRONICS,8504909500,CN,False,True,False,2024-11-12,2025-01-08
485e3317-cfe5-4318-9b41-d0f15e0deb7e,11-257034,BATTERY,BATTERY,8507800000,US,False,False,True,2024-10-16,2025-08-30
b8786666-1418-4e89-b205-5f2b09a0ac57,HARDWARE KIT,SEAL KIT,PUMP,8413301000,US,False,False,True,2022-04-14,2022-12-10
dac909ce-5ba9-4cbd-abf8-68c0f1853137,E564657,ELECTRIC MOTOR,ELECTRICAL,8501201000,CN,True,False,False,2022-08-31,2022-11-29
468ab08a-b85d-40d2-a5eb-8acafc1ee817,E243398,MIRROR MOUNT,VEHICLE_PARTS,8708101000,US,False,False,True,2024-10-22,2025-07-10
6a5d14f6-8d10-4865-b65c-6ef6f09feccc,E410748,ROCKER ARM,ENGINE_PARTS,8409991000,MX,False,False,True,2023-08-09,2023-08-24
7a873ed5-ea41-4351-be45-3b3bf002c18e,15-067345,RELAY,SWITCHES,8536909500,US,False,False,True,2020-06-13,2021-01-13
0830c59a-49a3-4c48-b6e5-0e5316e9ad99,SO75997,CHECK VALVE,VALVE,8481101000,CN,True,False,False,2021-06-14,2022-04-03
12adf032-65cb-45b6-8265-5b1cf773cfb6,TOOL KIT,WOODEN SKID,ELECTRICAL,8501201000,CN,True,False,False,2022-05-11,2022-05-17
f236a35e-9cd0-40e4-8b62-82113160bbd2,13-868773,BATTERY MODULE,BATTERY,8507101000,CN,False,True,False,2022-06-08,2023-03-15
c7eceec4-78be-4bb0-b83d-235a954242d4,22-714968,AIR COMPRESSOR,AIR_SYSTEM,8414308000,MX,False,False,True,2023-10-10,2024-10-03
28ce0a40-8db8-4983-a824-dd6b94077162,SO59868,RELAY,SWITCHES,8536101000,CN,True,False,False,2022-08-10,2023-02-28
ae419f11-d8fa-4ade-a131-a46de9a39ba5,64-402867,AXLE SHAFT,VEHICLE_PARTS,8708999500,MX,False,False,True,2024-11-11,2025-08-24
edd6f03e-c844-4932-8072-f80a6039c7f7,02-717497,MIRROR MOUNT,VEHICLE_PARTS,8708301000,CN,False,True,False,2023-09-11,2023-10-09
791bb333-d4f5-4f69-9e53-b56e18bdf58e,E772051,HYDRAULIC MOTOR,HYDRAULIC,8412291000,IN,False,False,False,2024-11-09,2025-10-14
555fa82c-84f1-49b6-8ad4-a3c82e14459d,12-945113,WIRING HARNESS,WIRING,8544609000,US,False,False,True,2020-09-09,2021-04-16
69e91ee8-6c83-4774-b46d-a64ca4e6366b,SO90048,EXHAUST BRACKET,VEHICLE_PARTS,8708301000,CN,True,False,False,2023-06-08,2023-09-17
c15b5470-d7f0-4384-a2a6-660f3f85a386,TOOL KIT,MOUNTING KIT,ELECTRONICS,8504101000,MX,False,False,True,2020-09-22,2021-02-03
66cc8f2c-d366-4033-b930-158ab847d84e,SO84374,AIR STARTER,HYDRAULIC,8412211000,CN,False,True,False,2024-03-16,2024-10-08
4452de44-1798-47c3-b9ac-f17798cf853b,66-619140,SENSOR WIRE,WIRING,8544491000,CN,True,True,False,2020-07-14,2020-08-18
c5e86c8b-f009-4870-812b-cbd0e3339850,SO86015,GEAR SET,TRANSMISSION,8483101000,TW,False,False,False,2020-11-17,2021-04-21
41a7496a-c4bd-436b-9ed4-c2fc503f50c5,E994839,GROUND STRAP,WIRING,8544191000,CN,False,False,False,2020-04-01,2021-01-19
f9deb6b1-b7d4-4756-ac2d-f2f8c8092652,MOUNTING KIT,WOODEN SKID,HYDRAULIC,8412291000,MX,False,False,True,2024-08-23,2024-10-28
84434dec-1d66-46ad-9965-884e09843203,SO61235,HYDRAULIC PUMP,PUMP,8413309100,MX,False,False,True,2021-11-24,2022-05-24
aa8c5de1-d4e5-43d0-9b2e-569df5b863f2,E428520,EXHAUST BRACKET,VEHICLE_PARTS,8708801000,CN,False,False,False,2021-05-05,2022-04-06
f90efffe-63ed-42d6-9678-fa8eaeb7c904,SO17739,CAP SCREW,FASTENERS,7318110000,KR,False,False,True,2024-02-20,2024-10-12
654cfab3-ac4c-48d9-a777-b9f39b956d09,HARDWARE KIT,GASKET SET,ENGINE,8408202000,MX,False,False,True,2020-05-24,2021-04-03
24a59e6b-8370-4c91-a205-455c0f38a5ad,E770179,HEX BOLT,FASTENERS,7318140000,US,False,False,True,2022-08-12,2023-07-13
ec17bed3-1669-485c-b937-ec074d73f190,E291735,FLAT WASHER,FASTENERS,7318210000,US,False,False,True,2020-09-24,2021-06-16
474c4139-1e61-4589-8458-990d42591b64,SO78524,FUEL SHUTOFF VALVE,VALVE,8481101000,MX,False,False,False,2023-01-23,2023-11-01
800e1d8c-fab9-408e-ab9d-1a319a746492,SERVICE MANUAL,MOUNTING KIT,VEHICLE_PARTS,8708911000,CN,True,False,False,2022-04-02,2023-03-11
2d24c213-1c1b-4f85-b5d9-ea54d836e243,E521410,HYDRAULIC MOTOR,HYDRAULIC,8412391000,CN,True,False,False,2022-03-27,2022-07-26
93850e46-a00d-4154-9d7d-81b76220a6d8,SO74143,EXHAUST BRACKET,VEHICLE_PARTS,8708709000,CN,False,False,False,2020-02-12,2020-05-14
1e626516-94d0-4083-ac7c-f46695dde65e,E225074,MIRROR MOUNT,VEHICLE_PARTS,8708211000,MX,False,False,False,2022-05-21,2023-03-26
231cc2de-e622-4236-a508-effd67612043,SO57278,CRANKSHAFT PULLEY,TRANSMISSION,8483101000,CN,False,True,False,2022-03-26,2022-09-11
59e8bb29-32c2-48ba-b0f8-3280135f06ff,E755056,EXHAUST BRACKET,VEHICLE_PARTS,8708999800,KR,False,False,True,2021-12-06,2022-12-02
32834b63-af44-4708-a2d4-1a1cc6bba8df,SO25327,AIR COMPRESSOR,AIR_SYSTEM,8414809100,MX,False,False,True,2022-12-21,2023-09-14
abe421e2-28eb-4b2e-bf7c-344b668b3259,E118733,ARMATURE,ELECTRICAL_PARTS,8503001000,CN,True,True,False,2021-05-07,2021-07-05
db64ceb3-799c-4835-8dda-7327f67f4a91,17-407766,RELAY,SWITCHES,8536501000,IN,False,True,False,2021-09-15,2021-12-23
878814c9-7fc7-4328-858b-8de6f702c408,SO88183,FLAT WASHER,FASTENERS,7318220000,IN,True,True,False,2023-08-06,2024-06-04
339aa3b9-d713-4186-897d-3f98fc436b67,SO25352,EXHAUST BRACKET,VEHICLE_PARTS,8708999800,MX,False,False,True,2020-02-26,2020-07-24
afa8de06-5abc-47a9-b74a-dc37b7a1ba4a,SO92305,WATER PUMP ASSEMBLY,PUMP,8413601000,US,False,False,True,2020-10-11,2021-05-08
c98357ef-9fa7-4f9f-96f9-55fc5fe34204,08-205399,VOLTAGE REGULATOR,ELECTRONICS,8504211000,CN,True,True,False,2021-11-02,2022-07-19
baed7585-0888-498b-9b95-72e2af7ba0a8,SO26860,TRANSFORMER,ELECTRONICS,8504401000,US,False,False,True,2022-01-25,2022-04-20
432dad63-fe6e-4bb7-947f-5c5b7dbdd7ac,51-333617,HYDRAULIC CYLINDER,HYDRAULIC,8412909000,CN,True,False,False,2023-06-15,2023-07-06
c5c619a2-3550-437d-aa82-23efb8b2300a,SO88539,STARTER MOTOR,ELECTRICAL,8501401000,US,False,False,True,2024-03-02,2024-10-24
b1c11eeb-6594-48e9-8ac4-7b0ff76a6d0a,SO84217,FENDER ASSEMBLY,VEHICLE_PARTS,8708709000,US,False,False,True,2022-12-20,2023-03-14
6f5d31ed-3b4d-4451-8adb-51a4e4b5af9f,E652073,FUEL INJECTION PUMP ASSY,ENGINE,8408202000,US,False,False,True,2021-11-11,2022-03-20
a2da4132-445b-4a25-90c1-3b805b2800d3,SO24052,FLAT WASHER,FASTENERS,7318290000,CN,True,True,False,2023-05-09,2023-05-28
eec5ca54-cd6c-4e03-8633-b42d648be0e3,MOUNTING KIT,SEAL KIT,HYDRAULIC,8412391000,MX,False,False,False,2022-06-13,2022-09-27
e9346924-4f6f-4969-980c-9c2b489a643e,E649079,ENGINE MOUNT,VEHICLE_PARTS,8708301000,CN,False,True,False,2023-08-31,2024-02-02
f3b6962e-e69d-4466-a4d3-c4a748d69c86,21-929948,BUMPER BRACKET,VEHICLE_PARTS,8708291000,US,False,False,True,2022-03-25,2022-06-30
3b2c4d97-0082-4725-ac1e-3ac20be0c0f3,44-560477,AIR STARTER,HYDRAULIC,8412311000,US,False,False,True,2023-09-15,2023-11-04
377d3b6b-c144-4512-9803-5a01332d7e6c,E182176,BATTERY,BATTERY,8507600000,CN,False,True,False,2022-10-10,2023-07-13
cc16fdc9-af35-42bc-96b5-48a67f982d05,SO54549,RECTIFIER,ELECTRONICS,8504909500,CN,True,False,False,2022-03-01,2022-07-27
fc0094c0-c295-4964-8302-7dc71249be16,SO30311,PRESSURE RELIEF VALVE,VALVE,8481201000,CN,True,False,False,2021-08-30,2022-07-26
d0639e50-5107-4867-9b5f-bce5f1542b06,SO34144,TRANSFORMER,ELECTRONICS,8504401000,CN,True,False,False,2024-08-09,2025-05-22
732cb471-4379-44f8-9e43-1ea2c372284b,E143026,STATOR ASSEMBLY,ELECTRICAL_PARTS,8503004500,CN,False,False,False,2023-10-17,2024-03-18
282cfb68-30e2-447d-93b5-d8fe73f0a66e,SO25684,BUMPER BRACKET,VEHICLE_PARTS,8708211000,IN,False,False,False,2023-01-12,2023-08-21
2e5f1274-3005-48fc-a738-44c60442e0bc,10-006309,CONNECTOR,SWITCHES,8536411000,US,False,False,True,2021-09-09,2022-07-30
b273401c-2909-4a7d-bc4e-81e86ea427ed,PACKING MATERIAL,GASKET SET,SWITCHES,8536501000,CN,True,False,False,2024-03-17,2024-10-12
d3a73c23-4cd9-49ff-abc7-261eefdab43c,E119734,SPRING WASHER,FASTENERS,7318160000,IN,False,False,False,2024-07-06,2025-02-03
b30fd06c-465d-4291-aa3f-ae1751da0160,63-113827,ENGINE BLOCK DIESEL,ENGINE,8408102000,CN,True,True,False,2022-03-22,2022-07-12
9f0b8321-bcef-4081-91de-a4ad518b591d,SO28226,DIESEL ENGINE ASSEMBLY,ENGINE,8408201000,IN,True,False,False,2023-01-20,2023-06-23
146d0a37-b85f-445e-b04c-81b2575ef457,E148392,ENGINE MOUNT,VEHICLE_PARTS,8708291000,CN,True,False,False,2023-01-31,2023-09-27
daaa2b7c-1e3e-4f6d-84b2-3ad0beb1954f,38-053948,HYDRAULIC CYLINDER,HYDRAULIC,8412291000,IN,False,True,False,2020-05-31,2020-10-24
7f5ff1a8-c35a-4fc4-82b5-735b9ea05d89,SO78203,BEARING HOUSING,TRANSMISSION,8483101000,MX,False,False,True,2022-07-11,2023-04-24
a8cd1977-85b4-48c7-9340-384de1084558,SO61315,AIR STARTER,HYDRAULIC,8412291000,CN,True,True,False,2021-12-15,2022-07-04
ca5c1864-0ec0-4ca1-ab13-86222c121a40,METAL BRACKET,SEAL KIT,SWITCHES,8536699000,US,False,False,True,2023-02-08,2024-01-25
3987d80a-2aa7-4acf-86ce-0870c84dc350,50-738936,CRANKSHAFT BEARING,ENGINE_PARTS,8409999100,US,False,False,True,2021-09-30,2022-07-11
152f7c44-a6ba-41e7-9502-4faa1cfe2517,E128941,CHECK VALVE,VALVE,8481802500,CN,True,False,False,2020-11-25,2021-01-26
914bdb4c-9175-45a5-9292-9ec30320bbba,E706703,HOOD LATCH,VEHICLE_PARTS,8708999100,US,False,False,True,2023-01-21,2023-03-14
0635cf87-1e2d-414a-a792-a0e158fb6443,24-626618,ARMATURE,ELECTRICAL_PARTS,8503009900,CN,True,False,False,2020-06-30,2021-03-23
85dff65e-ca5d-49a1-9cd4-c30cd9cfb6b5,91-614822,HOOD LATCH,VEHICLE_PARTS,8708999100,CN,True,False,False,2024-05-09,2024-05-27
540d6d5a-20d4-46eb-bfe2-1f69ea57f434,40-713601,EXHAUST BRACKET,VEHICLE_PARTS,8708911000,IN,False,False,False,2024-08-26,2025-05-04
d1626ac5-6081-4a78-89f2-b522ae216854,SO84627,INVERTER MODULE,ELECTRONICS,8504501000,MX,False,False,False,2023-02-23,2023-06-05
3b7afa03-e838-4492-898f-a319dfb4488d,87-241209,RECTIFIER,ELECTRONICS,8504401000,US,False,False,True,2024-02-04,2024-04-08
9cfd2a6b-7661-4f5b-9fde-7c9b35ca73f7,E690709,CRANKSHAFT PULLEY,TRANSMISSION,8483509000,MX,False,False,False,2020-12-25,2021-12-22
7a884df0-eb14-4618-a56c-afc27ef92542,29-910103,TERMINAL BLOCK,SWITCHES,8536501000,CN,False,False,False,2020-05-28,2020-06-06
cd5325ce-cf80-4331-9ab8-1b4dc06035e3,E266268,ELECTRIC MOTOR,ELECTRICAL,8501521000,US,False,False,True,2020-06-28,2021-02-14
8f48b5fd-f5dc-4fda-bf98-b279dba8ba18,49-457767,VACUUM PUMP,AIR_SYSTEM,8414308000,CN,False,True,False,2024-09-27,2025-03-08
dcbf3a00-248b-4cb8-afad-3e756e0cf394,21-021747,CRANKSHAFT BEARING,ENGINE_PARTS,8409999100,IN,False,False,False,2023-11-09,2024-05-19
9e3e82f2-5972-4c06-a1fb-32221ae573bd,97-678403,AXLE SHAFT,VEHICLE_PARTS,8708801000,US,False,False,True,2022-11-08,2022-12-17
ff5e6363-3cc8-4413-bdba-d84aadc6144a,62-880360,PNEUMATIC ACTUATOR,HYDRAULIC,8412291000,KR,False,False,True,2021-09-16,2021-12-19
0f468c0c-fa04-493b-baa5-ef2352532739,E527924,FUEL INJECTION PUMP ASSY,ENGINE,8408209000,CN,True,True,False,2023-02-13,2023-02-25
008b09ef-398e-4c03-b692-07f46ec9147d,SO59630,GROUND STRAP,WIRING,8544609000,IN,False,True,False,2024-08-03,2024-12-12
61ed908c-ac83-4463-aefb-3c80b1dd430c,50-306600,BATTERY,BATTERY,8507309000,MX,False,False,True,2021-02-11,2022-01-21
a7df1a94-9259-47e5-b32c-b4047d844dec,SO31649,BEARING HOUSING,TRANSMISSION,8483401000,CN,False,False,False,2024-07-02,2025-05-13
010da02e-90f9-424b-9fb5-36d1bd44267f,SO51274,FUEL SHUTOFF VALVE,VALVE,8481201000,CN,True,False,False,2020-06-02,2021-03-13
fe6d2eac-de46-4bfd-bf63-bbc86152c69e,30-799848,BATTERY CABLE,WIRING,8544491000,CN,True,False,False,2021-05-01,2022-01-17
26ffa54a-739c-45b4-803c-c83b6b6c00d6,17-781654,METAL BRACKET,STEEL_ARTICLES,7326190000,TW,False,False,False,2020-06-17,2021-02-07
3d98d3e2-32b6-46a3-a494-5e85efb13ec9,METAL BRACKET,HARDWARE KIT,FASTENERS,7318290000,MX,False,False,True,2020-09-09,2021-01-19
9f91c1c2-7b5c-4141-89d7-515ea694f880,84-813383,CLAMP,STEEL_ARTICLES,7326901000,MX,False,False,True,2023-09-06,2023-11-07
208ba1b1-bbd1-4cfa-ae38-66f08fae48b1,E931299,BATTERY MODULE,BATTERY,8507101000,CN,False,True,False,2021-01-26,2021-05-07
cc7e95f0-25c6-45ab-861c-04f5a51e8a35,11-706625,TURBOCHARGER ASSEMBLY,AIR_SYSTEM,8414301000,CN,False,False,False,2024-02-04,2024-02-19
6de939ca-b189-41e5-a818-04abd3fd2962,61-740087,GROUND STRAP,WIRING,8544421000,US,False,False,True,2024-05-23,2024-06-14
ed8648d4-7349-4111-9c87-93d4b74843a5,SO55221,HEX BOLT,FASTENERS,7318290000,CN,False,True,False,2022-11-02,2023-10-31
0a55fa1b-4fba-44a4-970c-588f50205af8,SO25014,EGR VALVE,VALVE,8481401000,IN,False,False,False,2024-06-05,2024-08-11
e860f55d-0787-4103-8a31-83354345d134,SO95799,EGR VALVE,VALVE,8481201000,JP,False,False,False,2024-09-27,2025-07-14
35a39356-f3f9-4914-ac63-5e5e96f78056,69-052195,PNEUMATIC ACTUATOR,HYDRAULIC,8412909000,US,False,False,True,2023-05-22,2024-01-28
4599e968-b74a-4b31-be50-340eeb353251,SO88847,BATTERY MODULE,BATTERY,8507309000,CN,True,False,False,2021-06-07,2022-04-12
f6438265-25d1-41eb-91a4-3988de119bd7,SO17076,ELECTRIC MOTOR,ELECTRICAL,8501401000,CN,True,False,False,2023-01-21,2023-02-28
9554fd5e-afbe-40c1-97b7-5e23d804b2db,SO19319,LOCK NUT,FASTENERS,7318140000,MX,False,False,True,2022-02-06,2022-10-02
b43d4d15-57d4-4658-b41e-093ae5099ffe,MOUNTING KIT,GASKET SET,ENGINE_PARTS,8409991000,MX,False,False,False,2020-12-29,2021-05-24
ac60c32f-f30c-4e06-bb02-68d61dd701a0,SO39288,AIR STARTER,HYDRAULIC,8412909000,CN,False,False,False,2022-05-06,2023-02-20
cc6781bd-af7b-4ca9-86b2-3cdfa8e58956,49-328547,SPRING WASHER,FASTENERS,7318120000,US,False,False,True,2022-09-03,2022-11-17
96655d49-40ea-422c-82b2-0f3478f459a8,SO53334,BATTERY,BATTERY,8507500000,IN,True,True,False,2024-01-17,2024-11-21
8bb8e900-e97c-4278-a903-d2aaae7cc122,63-765176,BUMPER BRACKET,VEHICLE_PARTS,8708911000,US,False,False,True,2021-03-10,2021-04-06
0dd2fb8b-582e-466c-9379-7fe64f827f6b,SO21311,FENDER ASSEMBLY,VEHICLE_PARTS,8708911000,CN,True,True,False,2023-04-03,2023-06-05
373f5a8c-0f5e-4788-be63-4dcd1504b9cf,SO58514,FUEL SHUTOFF VALVE,VALVE,8481401000,BR,False,False,False,2020-05-30,2021-01-09
4edffe7a-596a-45d2-9413-7cdb3d50e518,72-419870,WIRING HARNESS,WIRING,8544301000,CN,False,True,False,2024-01-06,2024-12-19
c1df93fc-ca32-419c-971d-649302d633b1,SO89158,BATTERY MODULE,BATTERY,8507101000,IN,True,False,False,2020-06-27,2021-03-17
6bb4b7b5-a20e-406a-aae1-4a61f3d010bc,SO33434,BATTERY MODULE,BATTERY,8507800000,CN,True,False,False,2020-06-15,2021-05-17
ed91f184-8b49-4598-ab8b-09c460e97d9a,SO68602,ENGINE BLOCK DIESEL,ENGINE,8408102000,IN,False,True,False,2023-03-29,2023-12-18
f0b59927-715f-48f2-9c0a-9dc8d49d0225,SO57324,CONNECTOR,SWITCHES,8536699000,MX,False,False,True,2023-01-17,2023-04-21
b70d8d4d-72c7-4419-9acb-ead6a9509b10,SO85630,FUSE HOLDER,SWITCHES,8536699000,MX,False,False,True,2022-04-19,2023-01-19
012036c1-9ed2-4f8d-a3be-f5dc6eef86d6,SO20485,VACUUM PUMP,AIR_SYSTEM,8414909000,US,False,False,True,2020-11-30,2021-02-07
