HTS_CODE,HTS_DESCRIPTION,CHAPTER,SECTION,DUTY_RATE,ADD_RATE,CVD_RATE,EFFECTIVE_DATE,EXPIRATION_DATE
8501101000,"Electric motors and generators, 1000",85,XVI,7.5,0.0,0.0,2019-06-17,2030-12-31
8483301000,"Transmission shafts, cranks, bearing housings, gears, gearing, 1000",84,XVI,2.5,0.0,0.0,2019-04-15,2030-12-31
8481802500,"Taps, cocks, valves for pipes, boiler shells, tanks, vats, 2500",84,XVI,5.0,200.0,0.0,2019-12-18,2030-12-31
7318120000,"Screws, bolts, nuts, coach screws, similar articles of iron or steel, 0000",73,XV,0.0,100.0,0.0,2019-12-31,2030-12-31
8708501000,"Parts and accessories of motor vehicles, 1000",87,XVII,6.0,0.0,0.0,2019-04-09,2030-12-31
8708709000,"Parts and accessories of motor vehicles, 9000",87,XVII,0.0,0.0,0.0,2019-12-11,2030-12-31
8412215000,"Engines and motors, other (hydraulic, pneumatic), 5000",84,XVI,0.0,0.0,0.0,2019-07-28,2030-12-31
8414599500,"Air or vacuum pumps, air or gas compressors, fans, blowers, 9500",84,XVI,2.5,0.0,0.0,2019-07-02,2030-12-31
7318240000,"Screws, bolts, nuts, coach screws, similar articles of iron or steel, 0000",73,XV,7.5,50.0,0.0,2019-01-24,2030-12-31
8503004500,"Parts suitable for use with electric motors and generators, 4500",85,XVI,0.0,0.0,0.0,2019-08-15,2030-12-31
8409999100,"Parts suitable for use with spark-ignition or compression-ignition engines, 9100",84,XVI,6.0,0.0,0.0,2019-11-24,2030-12-31
8504501000,"Electrical transformers, static converters, inductors, 1000",85,XVI,10.0,0.0,0.0,2019-05-09,2030-12-31
8414308000,"Air or vacuum pumps, air or gas compressors, fans, blowers, 8000",84,XVI,0.0,25.0,200.0,2019-05-03,2030-12-31
8708999800,"Parts and accessories of motor vehicles, 9800",87,XVII,2.5,0.0,0.0,2019-04-29,2030-12-31
8413302000,"Pumps for liquids; liquid elevators, 2000",84,XVI,5.0,0.0,50.0,2019-01-23,2030-12-31
8708941000,"Parts and accessories of motor vehicles, 1000",87,XVII,3.5,0.0,0.0,2019-09-17,2030-12-31
8414909000,"Air or vacuum pumps, air or gas compressors, fans, blowers, 9000",84,XVI,3.5,0.0,0.0,2019-06-19,2030-12-31
8409999100,"Parts suitable for use with spark-ignition or compression-ignition engines, 9100",84,XVI,2.5,0.0,0.0,2019-12-29,2030-12-31
8409914000,"Parts suitable for use with spark-ignition or compression-ignition engines, 4000",84,XVI,5.0,200.0,0.0,2019-09-29,2030-12-31
8536699000,"Electrical apparatus for switching, protecting circuits, 9000",85,XVI,0.0,200.0,10.0,2019-12-16,2030-12-31
8708911000,"Parts and accessories of motor vehicles, 1000",87,XVII,0.0,0.0,0.0,2019-03-09,2030-12-31
8504311000,"Electrical transformers, static converters, inductors, 1000",85,XVI,2.5,100.0,0.0,2019-02-02,2030-12-31
8413601000,"Pumps for liquids; liquid elevators, 1000",84,XVI,10.0,0.0,150.0,2019-01-24,2030-12-31
8544111000,"Insulated wire, cable; optical fiber cables, 1000",85,XVI,6.0,0.0,0.0,2019-01-06,2030-12-31
7326908600,"Other articles of iron or steel, 8600",73,XV,25.0,0.0,0.0,2019-08-13,2030-12-31
8483109000,"Transmission shafts, cranks, bearing housings, gears, gearing, 9000",84,XVI,7.5,50.0,10.0,2019-04-10,2030-12-31
8408102000,"Compression-ignition internal combustion piston engines (diesel or semi-diesel), 2000",84,XVI,2.5,50.0,0.0,2019-07-18,2030-12-31
8708999100,"Parts and accessories of motor vehicles, 9100",87,XVII,2.5,0.0,0.0,2019-02-26,2030-12-31
7326110000,"Other articles of iron or steel, 0000",73,XV,0.0,100.0,50.0,2019-11-17,2030-12-31
8544491000,"Insulated wire, cable; optical fiber cables, 1000",85,XVI,2.5,0.0,0.0,2019-05-16,2030-12-31
7318240000,"Screws, bolts, nuts, coach screws, similar articles of iron or steel, 0000",73,XV,5.0,0.0,0.0,2019-08-29,2030-12-31
8408101000,"Compression-ignition internal combustion piston engines (diesel or semi-diesel), 1000",84,XVI,3.5,0.0,0.0,2019-03-28,2030-12-31
8536501000,"Electrical apparatus for switching, protecting circuits, 1000",85,XVI,25.0,0.0,0.0,2019-01-28,2030-12-31
8483101000,"Transmission shafts, cranks, bearing housings, gears, gearing, 1000",84,XVI,0.0,0.0,0.0,2019-10-26,2030-12-31
8412909000,"Engines and motors, other (hydraulic, pneumatic), 9000",84,XVI,3.5,0.0,0.0,2019-03-26,2030-12-31
8412215000,"Engines and motors, other (hydraulic, pneumatic), 5000",84,XVI,3.5,0.0,0.0,2019-04-14,2030-12-31
8507101000,"Electric accumulators including separators, 1000",85,XVI,12.5,0.0,0.0,2019-03-29,2030-12-31
8544111000,"Insulated wire, cable; optical fiber cables, 1000",85,XVI,2.5,0.0,0.0,2019-07-24,2030-12-31
8708501000,"Parts and accessories of motor vehicles, 1000",87,XVII,15.0,0.0,0.0,2019-01-18,2030-12-31
8408209000,"Compression-ignition internal combustion piston engines (diesel or semi-diesel), 9000",84,XVI,0.0,0.0,0.0,2019-02-27,2030-12-31
8536201000,"Electrical apparatus for switching, protecting circuits, 1000",85,XVI,0.0,150.0,0.0,2019-10-13,2030-12-31
8544421000,"Insulated wire, cable; optical fiber cables, 1000",85,XVI,2.5,0.0,0.0,2019-09-05,2030-12-31
8503004500,"Parts suitable for use with electric motors and generators, 4500",85,XVI,6.0,25.0,0.0,2019-10-22,2030-12-31
8536101000,"Electrical apparatus for switching, protecting circuits, 1000",85,XVI,6.0,100.0,0.0,2019-06-15,2030-12-31
8501201000,"Electric motors and generators, 1000",85,XVI,2.5,250.0,0.0,2019-08-09,2030-12-31
8412211000,"Engines and motors, other (hydraulic, pneumatic), 1000",84,XVI,6.0,0.0,0.0,2019-04-16,2030-12-31
8481802500,"Taps, cocks, valves for pipes, boiler shells, tanks, vats, 2500",84,XVI,0.0,250.0,150.0,2019-03-16,2030-12-31
8504909500,"Electrical transformers, static converters, inductors, 9500",85,XVI,5.0,0.0,0.0,2019-07-31,2030-12-31
8481401000,"Taps, cocks, valves for pipes, boiler shells, tanks, vats, 1000",84,XVI,10.0,0.0,0.0,2019-11-03,2030-12-31
8544111000,"Insulated wire, cable; optical fiber cables, 1000",85,XVI,7.5,0.0,0.0,2019-04-20,2030-12-31
8536201000,"Electrical apparatus for switching, protecting circuits, 1000",85,XVI,3.5,0.0,0.0,2019-06-11,2030-12-31
